SeedCode,SchUID,SchoolType,CentreType,SchoolName,AddressLine1,AddressLine2,AddressLine3,PostCode,LAName,LACode,DataZone,UPRN,Email,Phone,Website,Denomination,FTETeacher,PupilRoll,PropPupilsMinorityEthnic,PropPupils20PCMostDeprived,DZSIMDPercentile,DZSIMDMostDep15Pct,DZSIMDMostDep16_25Pct,DZSIMDMostDep25Pct,AddrUR8,AddrUR6,AddrUR8Desc,AddrUR6Desc,DZUR8,DZUR6,DZUR8Desc,DZUR6Desc,GridRefEasting,GridRefNorthing,Latitude,Longitude,Notes
5505526,5505526P,Primary,Local Authority,Murrayfield Primary School,Catherine Terrace,Blackburn,WEST LOTHIAN,EH47 7DX,West Lothian,S12000040,S01013363,200004139544,wlmurrayfield-ps@westlothian.org.uk,01506 653400,http://www.murrayfieldprimary.westlothian.org.uk,Non-denominational,25.0,189,5 - <10%,35 - <40%,6,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,298743,666165,55.877958,-3.620049,
5320828,5320828P,Primary,Local Authority,Murroes Primary School,Duntrune,Angus,,DD4 0PL,Angus,S12000041,S01007138,117096424,Murroes@angusschools.org.uk,01382 768118,http://www.murroes.angus.sch.uk,Non-denominational,7.9,107,*,*,69,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,344419,736370,56.516067,-2.904850,
5346223,5346223P,Primary,Local Authority,Murthly Primary School,Murthly,Perth,,PH1 4HB,Perth and Kinross,S12000048,S01011995,124066786,murthly@pkc.gov.uk,01738 454263,http://www.murthlyprimary.org.uk,Non-denominational,3.2,43,*,0%,76,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,309852,737421,56.520145,-3.466786,
5550025,5550025P,Primary,Local Authority,Musselburgh Burgh Primary School,Kilwinning Street,Musselburgh,EAST LOTHIAN,EH21 7EE,East Lothian,S12000010,S01008188,138010531,musselburgh.burgh.ps@musselburghburgh.elcschool.org.uk,0131 6653407,http://edubuzz.org/blogs/theburgh/,Non-denominational,14.3,258,10 - <20%,10 - <15%,22,N,Y,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,334487,672562,55.941617,-3.050420,
5550831,5550831S,Secondary,Local Authority,Musselburgh Grammar School,86 Inveresk Road,Musselburgh,EAST LOTHIAN,EH21 7BA,East Lothian,S12000010,S01008176,138021203,musselburgh.gs@musselburghgrammar.elcschool.org.uk,0131 6654278,https://www.edubuzz.org/musselburghgrammar/,Non-denominational,79.4,996,5 - <10%,*,63,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,334472,672233,55.938659,-3.050581,
5346320,5346320P,Primary,Local Authority,Muthill Primary School,Station Road,Muthill,,PH5 2AR,Perth and Kinross,S12000048,S01011851,124004631,Muthill@pkc.gov.uk,01764 661466,https://muthillprimary.wordpress.com/,Non-denominational,4.0,59,0%,0%,68,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,286853,717052,56.332273,-3.831560,
5153131,5153131S,Secondary,Local Authority,Nairn Academy,Duncan Drive,Nairn,,IV12 4RD,Highland,S12000017,S01010563,130030705,nairn.academy@highland.gov.uk,01667 453700,http://nairnacademy.wordpress.com,Non-denominational,54.7,679,0 - <5%,0 - <5%,41,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,287506,855694,57.577229,-3.882784,
8521328,8521328P,Primary,Local Authority,Neilsland Primary School,Highstonehall Road,Hamilton,,ML3 8LU,South Lanarkshire,S12000029,S01012736,484175674,office@neilsland-pri.s-lanark.sch.uk,01698 286405,http://www.neilslandprimary.co.uk/,Non-denominational,11.5,173,*,45 - <50%,49,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,270543,654340,55.765026,-4.064860,
8631824,8631824P,Primary,Local Authority,Neilston Primary School,43 High Street,Neilston,GLASGOW,G78 3HJ,East Renfrewshire,S12000011,S01008300,131029100,headteacher@neilston.e-renfrew.sch.uk,0141 5707240,http://www.ea.e-renfrew.sch.uk/neilston/,Non-denominational,22.2,319,5 - <10%,*,35,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,Accessible Small Towns,Accessible Small Towns,248115,657168,55.783890,-4.423561,
1005839,1005839P,Primary,Local Authority,Ness Castle Primary School,Brodie Road,,INVERNESS,IV2 6FW,Highland,S12000017,S01010599,130184191,NessCastle.primary@highland.gov.uk,01463 383600,https://www.highland.gov.uk,Non-denominational,10.4,158,10 - <20%,*,68,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,2,2,Other Urban Areas,Other Urban Areas,264865,841539,57.443976,-4.253227,No UPRN was provided in the School Contact List dataset.  GISAT has assigned the UPRN for Ness Castle Primary School as it is in SAD 2024 Q1 (130184191).
6102727,6102727P,Primary,Local Authority,Nesting Primary School,South Nesting,Shetland,,ZE2 9PP,Shetland Islands,S12000027,S01012406,301000015952,nesting@shetland.gov.uk,01595 743701,http://www.nesting.shetland.sch.uk/,Non-denominational,1.6,16,0%,0%,64,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,445995,1153245,60.260854,-1.170665,
5540224,5540224P,Primary,Local Authority,Nether Currie Primary School,23 Thomson Crescent,Currie,EDINBURGH,EH14 5JR,City of Edinburgh,S12000036,S01008431,906299423,admin@nethercurrie.edin.sch.uk,0131 449 3140,http://www.nethercurrie.edin.sch.uk/,Non-denominational,10.2,180,10 - <20%,0 - <5%,83,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,318626,668219,55.900179,-3.302967,
8223726,8223726P,Primary,Local Authority,Nether Robertland Primary School,Pokelly Place,Stewarton,,KA3 5PF,East Ayrshire,S12000008,S01007934,127015998,jacqueline.beveridge@eastayrshire.org.uk,01560 482035,https://blogs.glowscotland.org.uk/ea/netherrobertlandwebsite2016/,Non-denominational,17.6,306,0 - <5%,*,42,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,Accessible Small Towns,Accessible Small Towns,242674,646077,55.682593,-4.503847,
8523320,8523320P,Primary,Local Authority,Netherburn Primary School,Overton Road,Netherburn,LARKHALL,ML9 3BT,South Lanarkshire,S12000029,S01012653,484163748,office@netherburn-pri.s-lanark.sch.uk,01698 882484,http://www.netherburn-primary.take2theweb.com/,Non-denominational,8.0,87,0%,95 - <100%,20,N,Y,Y,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,280249,647921,55.709885,-3.907450,
8600929,8600929P,Primary,Local Authority,Netherlee Primary School,Clarkston Road,Netherlee,GLASGOW,G44 3SF,East Renfrewshire,S12000011,S01008391,131023636,headteacher@netherlee.e-renfrew.sch.uk,0141 570 7260,http://www.ea.e-renfrew.sch.uk/netherlee/,Non-denominational,36.7,674,10 - <20%,0 - <5%,95,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,257853,658842,55.801881,-4.269293,
5741629,5741629P,Primary,Local Authority,Nethermains Primary School,Bulloch Crescent,Denny,,FK6 5AR,Falkirk,S12000014,S01009064,136024534,nethermainsprimaryschool@falkirk.gov.uk,01324 508830,http://www.nethermains.falkirk.sch.uk,Non-denominational,16.3,173,5 - <10%,30 - <35%,44,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,280662,682096,56.016871,-3.915939,
5938228,5938228P,Primary,Local Authority,Nethermill School,Parkgate,Dumfries,,DG1 3NL,Dumfries and Galloway,S12000006,S01007566,137061984,gw08officenethermill@ea.dumgal.sch.uk,01387 860268,http://nethermillprimaryschool.createprimary.co.uk/,Non-denominational,2.9,22,0%,0%,61,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,303752,587756,55.174710,-3.512741,
8241120,8241120P,Primary,Local Authority,Netherthird Primary School,Craigens Road,Cumnock,,KA18 3AN,East Ayrshire,S12000008,S01007911,127041240,jemma.donnelly@eastayrshire.org.uk,01290 421980,https://blogs.glowscotland.org.uk/ea/netherthirdps2017/,Non-denominational,12.5,205,0 - <5%,40 - <45%,31,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,Accessible Small Towns,Accessible Small Towns,257944,618706,55.441570,-4.247116,
8513422,8513422P,Primary,Local Authority,Netherton Primary School,Netherton Road,Wishaw,,ML2 0DD,North Lanarkshire,S12000050,S01011363,118087008,ht@netherton.n-lanark.sch.uk,01698 352520,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5821,Non-denominational,11.0,192,5 - <10%,10 - <15%,21,N,Y,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,278214,654437,55.767890,-3.942725,
5930324,5930324P,Primary,Local Authority,New Abbey School,New Abbey,Dumfries,,DG2 8BY,Dumfries and Galloway,S12000006,S01007595,137025837,gw08officenew@ea.dumgal.sch.uk,01387 850256,https://www.dumgal.gov.uk/article/15503/New-Abbey-Primary-School,Non-denominational,2.7,35,0%,0%,41,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,296698,566042,54.978242,-3.615569,
8242321,8242321P,Primary,Local Authority,New Cumnock Primary School,Castle,New Cumnock,,KA18 4AH,East Ayrshire,S12000008,S01007908,127069530,Joanna.mcmurdo@eastayrshire.org.uk,01290 338404,https://blogs.glowscotland.org.uk/ea/newcumnockprimaryschoolea/,Non-denominational,12.4,224,5 - <10%,45 - <50%,46,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,261736,613346,55.394523,-4.184567,
5220327,5220327P,Primary,Local Authority,New Deer School,New Deer,Turriff,ABERDEENSHIRE,AB53 6TB,Aberdeenshire,S12000034,S01007050,151126859,newdeer.sch@aberdeenshire.gov.uk,01771 676645,http://www.newdeer.aberdeenshire.sch.uk/,Non-denominational,6.7,117,*,0%,47,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,388543,847016,57.513171,-2.192881,
5202523,5202523P,Primary,Local Authority,New Elgin Primary School,Bezack Street,New Elgin,MORAY,IV30 6DP,Moray,S12000020,S01011111,133039695,admin.newelginp@moray-edunet.gov.uk,01343 547587,https://www.facebook.com/New-Elgin-Primary-School-Moray-1741781972706216/,Non-denominational,24.4,364,0 - <5%,15 - <20%,19,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,322420,861697,57.638488,-3.301083,
8548625,8548625P,Primary,Local Authority,New Lanark Primary School,64 New Lanark Road,,LANARK,ML11 9BY,South Lanarkshire,S12000029,S01012627,484183587,office@newlanark-pri.s-lanark.sch.uk,01555 663069,http://www.southlanarkshire.gov.uk/info/200189/our_primary_schools/1206/new_lanark_primary_school,Non-denominational,4.5,29,0%,0%,28,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,Accessible Small Towns,Accessible Small Towns,288145,642837,55.666115,-3.779777,
5228425,5228425P,Primary,Local Authority,New Machar School,7 School Road,Newmachar,ABERDEENSHIRE,AB21 0WB,Aberdeenshire,S12000034,S01006946,151087759,newmachar.sch@aberdeenshire.gov.uk,01651 267420,http://www.newmachar.aberdeenshire.sch.uk/,Non-denominational,20.4,373,0 - <5%,0%,84,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,388726,819541,57.266375,-2.188556,
8504725,8504725P,Primary,Local Authority,New Monkland Primary School,Raebog Road,Glenmavis,AIRDRIE,ML6 0NW,North Lanarkshire,S12000050,S01011686,118135284,ht@newmonkland.n-lanark.sch.uk,01236 794883,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5822,Non-denominational,9.8,155,*,*,68,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,275370,667802,55.887175,-3.994159,
5220424,5220424P,Primary,Local Authority,New Pitsligo & St John's School,School Street,New Pitsligo Fraserburgh,ABERDEENSHIRE,AB43 6NE,Aberdeenshire,S12000034,S01007049,151012283,newpitsligo.sch@aberdeenshire.gov.uk,01771 676610,http://www.newpitsligo-st-johns.aberdeenshire.sch.uk/,Non-denominational,9.5,123,*,0%,36,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,388303,855617,57.590417,-2.197313,
8514224,8514224P,Primary,Local Authority,New Stevenston Primary School,10 Coronation Road East,New Stevenston,MOTHERWELL,ML1 4HX,North Lanarkshire,S12000050,S01011462,118181189,ht@newstevenston.n-lanark.sch.uk,01698 352530,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5823,Non-denominational,23.8,298,5 - <10%,25 - <30%,33,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,275930,659227,55.810321,-3.981289,
8640025,8640025P,Primary,Local Authority,Newark Primary School,Bridgend Avenue,Port Glasgow,,PA14 5SU,Inverclyde,S12000018,S01010919,119049924,INNewark@glowscotland.onmicrosoft.com,01475 715600,http://newarkprimary.inverclyde.sch.uk/,Non-denominational,26.8,430,5 - <10%,75 - <80%,18,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,233641,673676,55.927291,-4.664217,
8513627,8513627P,Primary,Local Authority,Newarthill Primary School,High Street,Newarthill,MOTHERWELL,ML1 5JU,North Lanarkshire,S12000050,S01011453,118089097,ht@newarthill.n-lanark.sch.uk,01698 274958,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5824,Non-denominational,9.0,125,10 - <20%,20 - <25%,33,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,278349,659473,55.813146,-3.942825,
5546036,5546036S,Secondary,Local Authority,Newbattle High School,"Newbattle Community Campus, Newbattle Way",Easthouses,DALKEITH,EH22 4SX,Midlothian,S12000019,S01010994,120052311,newbattle.hs@midlothian.gov.uk,0131 561 6700,http://www.newbattle.org.uk/,Non-denominational,95.3,1172,0 - <5%,20 - <25%,80,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,334482,665084,55.874446,-3.048677,
5306124,5306124P,Primary,Local Authority,Newbigging Primary School,33-35 Pitairlie Road,Newbigging,DUNDEE,DD5 3RH,Angus,S12000041,S01007141,117080056,Newbigging@angusschools.org.uk,01382 768121,https://blogs.glowscotland.org.uk/an/newbiggingprimaryschool/,Non-denominational,2.2,6,0%,0%,78,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,349692,736110,56.514326,-2.819119,
5228328,5228328P,Primary,Local Authority,Newburgh Mathers School,School Road,Newburgh Ellon,ABERDEENSHIRE,AB41 6BT,Aberdeenshire,S12000034,S01006973,151086161,newburghmathers.sch@aberdeenshire.gov.uk,01358 281120,http://www.newburghmathers.aberdeenshire.sch.uk/,Non-denominational,9.0,143,*,0%,74,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,399801,825187,57.317238,-2.004945,
5424429,5424429P,Primary,Local Authority,Newburgh Primary School,Cupar Road,Newburgh,CUPAR,KY14 6HA,Fife,S12000047,S01009678,320175220,newburghps.enquiries@fife.gov.uk,01334 659431,http://www.fifedirect.org.uk/newburghps,Non-denominational,8.5,128,*,0%,74,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,323969,718241,56.350369,-3.231824,
5408423,5408423P,Primary,Local Authority,Newcastle Primary & Community School,Muirfield Drive,Glenrothes,,KY6 2PX,Fife,S12000047,S01009550,320180138,Newcastleps.enquiries@fife.gov.uk,01592 485449,http://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&FacId=EEBD91DD-F6ED-4B0C-8116992BB89F96E0,Non-denominational,8.5,105,5 - <10%,30 - <35%,61,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,324631,700565,56.191706,-3.216066,
5631823,5631823P,Primary,Local Authority,Newcastleton Primary School,Montague Street,Newcastleton,ROXBURGHSHIRE,TD9 0QZ,Scottish Borders,S12000026,S01012354,116022264,newcastletonps@scotborders.gov.uk,01387 375240,https://www.scotborders.gov.uk/directory_record/20134/newcastleton_primary_school,Non-denominational,4.3,51,*,0%,54,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,348254,587708,55.180944,-2.814120,
5527120,5527120P,Primary,Local Authority,Newcraighall Primary School,Whitehill Street,Newcraighall,EDINBURGH,EH21 8QZ,City of Edinburgh,S12000036,S01008720,906263028,admin@newcraighall.edin.sch.uk,0131 669 3598,http://www.newcraighall.edin.sch.uk/,Non-denominational,10.7,177,10 - <20%,5 - <10%,43,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,332136,671866,55.935038,-3.087876,
8526222,8526222P,Primary,Local Authority,Newfield Primary School,Muirhead,Stonehouse,,ML9 3HG,South Lanarkshire,S12000029,S01012676,484166054,office@newfield-pri.s-lanark.sch.uk,01698 792084,http://www.newfield-pri.s-lanark.sch.uk/,Non-denominational,13.7,220,*,0 - <5%,37,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,Accessible Small Towns,Accessible Small Towns,274703,645497,55.686722,-3.994534,
5341426,5341426P,Primary,Local Authority,Newhill Primary School,Blairgowrie Community Campus,Henderson Place,BLAIRGOWRIE,PH10 6UZ,Perth and Kinross,S12000048,S01011988,124092349,Newhill@pkc.gov.uk,01250 871941,http://newhillprimaryschool.schoolwebsite.scot/,Non-denominational,21.7,392,*,0 - <5%,76,N,N,N,4,4,Remote Small Towns,Remote Small Towns,4,4,Remote Small Towns,Remote Small Towns,317648,743949,56.580214,-3.342190,
8443742,8443742SP,Special,Local Authority,Newhills Secondary School,42 Newhills Road,,GLASGOW,G33 4HJ,Glasgow City,S12000049,S01010118,906700202665,headteacher@newhills-sec.glasgow.sch.uk,0141 773 1296,https://www.glasgow.gov.uk/index.aspx?articleid=18274,Inter-denominational,10.7,38,*,75 - <80%,1,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,266418,665268,55.862023,-4.135924,
5945224,5945224P,Primary,Local Authority,Newington School,Hospital Road,Annan,DUMFRIESSHIRE,DG12 6LA,Dumfries and Galloway,S12000006,S01007667,137050258,gw08officenewington@ea.dumgal.sch.uk,01461 202459,http://www.newingtonprimary.ik.org/information.html,Non-denominational,17.8,316,*,15 - <20%,75,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,Accessible Small Towns,Accessible Small Towns,320095,567277,54.993643,-3.250464,
5600928,5600928P,Primary,Local Authority,Newlands Primary School,Romanno Bridge,West Linton,PEEBLESSHIRE,EH46 7BZ,Scottish Borders,S12000026,S01012244,116051906,newlandsps@scotborders.gov.uk,01968 660211,https://www.scotborders.gov.uk/site/xfp/scripts/xforms_form.php?formID=212&language=en,Non-denominational,4.3,67,*,0%,60,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,315823,647983,55.717930,-3.341512,
8513929,8513929P,Primary,Local Authority,Newmains Primary School,2 Stewart Crescent,Newmains,WISHAW,ML2 9DH,North Lanarkshire,S12000050,S01011426,118198967,enquiries-at-newmains@northlan.org.uk,01698 274923,http://www.newmains.n-lanark.sch.uk/,Non-denominational,13.8,176,5 - <10%,60 - <65%,78,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,282045,656302,55.785596,-3.882498,
8627223,8627223P,Primary,Local Authority,Newmains Primary School,Lang Avenue,,RENFREW,PA4 0DA,Renfrewshire,S12000038,S01012170,123081198,newmainsenquiries@renfrewshire.gov.uk,0300 300 0172,https://blogs.glowscotland.org.uk/re/newmains/,Non-denominational,20.2,403,10 - <20%,5 - <10%,35,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,250436,666473,55.868144,-4.391710,
5207924,5207924P,Primary,Local Authority,Newmill Primary School,Isla Road,Newmill,KEITH,AB55 6US,Moray,S12000020,S01011057,133038773,admin.newmillp@moray-edunet.gov.uk,01542 882788,http://www.newmill.moray.sch.uk/,Non-denominational,4.2,67,*,0%,66,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,343512,852425,57.558356,-2.945708,
8223424,8223424P,Primary,Local Authority,Newmilns Primary School,Gilfoot,Newmilns,,KA16 9LP,East Ayrshire,S12000008,S01007948,127048504,jillian.mccracken@eastayrshire.org.uk,01560 320915,https://blogs.glowscotland.org.uk/ea/newmilnsprimary/,Non-denominational,9.3,122,*,50 - <55%,8,Y,N,Y,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,252140,637086,55.604854,-4.348593,
5116929,5116929P,Primary,Local Authority,Newmore Primary School,Invergordon,,,IV18 0PG,Highland,S12000017,S01010702,130111977,newmore.primary@highland.gov.uk,01349 853300,http://newmoreprimary.wordpress.com/,Non-denominational,2.9,36,*,15 - <20%,58,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,269677,871798,57.716982,-4.189380,
5424321,5424321P,Primary,Local Authority,Newport Primary School,Cupar Road,Newport-on-Tay,,DD6 8JT,Fife,S12000047,S01009743,320176744,Newportps.enquiries@fife.gov.uk,01334 659432,http://www.fifedirect.org.uk/newportps,Non-denominational,10.0,199,5 - <10%,*,72,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,342418,727110,56.432646,-2.935314,
